ALAND,AWATER,BASIN,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FID_inland,FID_tl_2015_us_county,FUNCSTAT,GEOID,HUC12,HU_12_NAME,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,SUBBASIN,SUBREGION,Shape_Area,Shape_Length
1215973896.0,11924769.0,Savannah, ,H1,317,00351265, ,2242,2874,A,13317,030601040604,Goosepond Creek-Broad River,+33.7790312,-082.7479211,06, ,G4020,Wilkes,Wilkes County,13,Broad,Ogeechee-Savannah,2003.74714291,195.932947942
1722537600.0,44054050.0,Santee,44940,H1,085,01244717, ,2243,1626,A,45085,030501110102,Spring Grove Creek,+33.9162531,-080.3822876,06, ,G4020,Sumter,Sumter County,45,Lake Marion,Edisto-Santee,33861895.8881,30832.5663288
1571964065.0,229760810.0,Santee, ,H1,027,01247990, ,2243,2419,A,45027,030501110102,Spring Grove Creek,+33.6646821,-080.2178886,06, ,G4020,Clarendon,Clarendon County,45,Lake Marion,Edisto-Santee,29648360.8226,29836.8877679
308738453.0,4741286.0,Savannah,12020,H6,059,01672699,122,2244,1117,C,13059,030601040402,Brush Creek,+33.9521852,-083.3671522,06, ,G4020,Clarke,Clarke County,13,Broad,Ogeechee-Savannah,960674.653929,4969.58845182
731184844.0,8484618.0,Savannah,12020,H1,195,01688004,122,2244,2470,A,13195,030601040402,Brush Creek,+34.1285257,-083.2037373,06, ,G4020,Madison,Madison County,13,Broad,Ogeechee-Savannah,93390017.6939,46544.3731295
2419464743.0,7469568.0,Lower Pee Dee, ,H1,089,01248018, ,2245,418,A,45089,030402050706,Dickey Swamp,+33.6264629,-079.7164752,06, ,G4020,Williamsburg,Williamsburg County,45,Black,Pee Dee,119073379.287,66650.360236
1571964065.0,229760810.0,Lower Pee Dee, ,H1,027,01247990, ,2245,2419,A,45027,030402050706,Dickey Swamp,+33.6646821,-080.2178886,06, ,G4020,Clarendon,Clarendon County,45,Black,Pee Dee,4923960.32399,12677.4515378
1810575721.0,151931453.0,Santee,17900,H1,063,01244251,192,2246,1023,A,45063,030501100302,Sandy Run-Congaree River,+33.8925892,-081.2728309,06, ,G4020,Lexington,Lexington County,45,Congaree,Edisto-Santee,39444407.1146,47839.3641815
987179168.0,29350862.0,Santee,17900,H1,017,01247986,192,2246,3029,A,45017,030501100302,Sandy Run-Congaree River,+33.6747804,-080.7803468,06, ,G4020,Calhoun,Calhoun County,45,Congaree,Edisto-Santee,55254992.9657,44556.0586765
731184844.0,8484618.0,Altamaha,12020,H1,195,01688004,122,2247,2470,A,13195,030701010503,Middle Sandy Creek,+34.1285257,-083.2037373,06, ,G4020,Madison,Madison County,13,Upper Oconee,Altamaha-St. Marys,17659098.9649,25202.3270865
879716380.0,8906549.0,Altamaha,27600,H1,157,00349570,122,2247,2858,A,13157,030701010503,Middle Sandy Creek,+34.1308883,-083.5625382,06, ,G4020,Jackson,Jackson County,13,Upper Oconee,Altamaha-St. Marys,37477498.1605,33651.2172512
1172690624.0,23419265.0,Edisto-South Carolina Coastal,17900,H1,081,01248016,192,2248,298,A,45081,030502030101,Chinquapin Creek,+34.0052784,-081.7279033,06, ,G4020,Saluda,Saluda County,45,North Fork Edisto,Edisto-Santee,2805809.38645,8142.95786979
2774109824.0,24619610.0,Edisto-South Carolina Coastal,12260,H1,003,01247979, ,2248,962,A,45003,030502030101,Chinquapin Creek,+33.5500134,-081.6329830,06, ,G4020,Aiken,Aiken County,45,North Fork Edisto,Edisto-Santee,54296188.9018,39499.4640942
1810575721.0,151931453.0,Edisto-South Carolina Coastal,17900,H1,063,01244251,192,2248,1023,A,45063,030502030101,Chinquapin Creek,+33.8925892,-081.2728309,06, ,G4020,Lexington,Lexington County,45,North Fork Edisto,Edisto-Santee,54115582.8813,41785.6034637
1364178479.0,19792701.0,Coosa-Tallapoosa,12060,H1,121,01694833,122,2249,2024,A,13121,031501040801,Town of Birmingham-Little River,+33.7900338,-084.4681816,06, ,G4020,Fulton,Fulton County,13,Etowah,Alabama,12678852.8319,22721.2204642
1092190453.0,32938535.0,Coosa-Tallapoosa,12060,H1,057,01685718,122,2249,2688,A,13057,031501040801,Town of Birmingham-Little River,+34.2443166,-084.4750574,06, ,G4020,Cherokee,Cherokee County,13,Etowah,Alabama,41795724.8385,42831.544032
1177746760.0,21226293.0,Savannah,24940,H1,047,01248003,273,2250,645,A,45047,030601070206,Rocky Creek-Turkey Creek,+34.1557959,-082.1278759,06, ,G4020,Greenwood,Greenwood County,45,Stevens,Ogeechee-Savannah,589708.94752,7802.95416875
1296025451.0,16321055.0,Savannah,12260,H1,037,01247999, ,2250,1983,A,45037,030601070206,Rocky Creek-Turkey Creek,+33.7764976,-081.9682452,06, ,G4020,Edgefield,Edgefield County,45,Stevens,Ogeechee-Savannah,39104967.8818,30845.2624067
930141784.0,89983085.0,Savannah, ,H1,065,01248012, ,2250,2768,A,45065,030601070206,Rocky Creek-Turkey Creek,+33.8976052,-082.3161920,06, ,G4020,McCormick,McCormick County,45,Stevens,Ogeechee-Savannah,15011151.0817,18042.3967832
1092190453.0,32938535.0,Coosa-Tallapoosa,12060,H1,057,01685718,122,2251,2688,A,13057,031501040805,Avery Creek-Mill Creek,+34.2443166,-084.4750574,06, ,G4020,Cherokee,Cherokee County,13,Etowah,Alabama,95396508.0078,60095.1207999
2107094125.0,572624603.0,Lower Pee Dee,23860,H1,043,01248002,396,2252,3085,A,45043,030402070207,Cypress Creek-Great Pee Dee River,+33.4175309,-079.2963325,06, ,G4020,Georgetown,Georgetown County,45,Carolina Coastal-Sampit,Pee Dee,156587750.539,90104.1695838
731184844.0,8484618.0,Savannah,12020,H1,195,01688004,122,2253,2470,A,13195,030601040405,Fork Creek,+34.1285257,-083.2037373,06, ,G4020,Madison,Madison County,13,Broad,Ogeechee-Savannah,46846113.4688,45181.0088387
544880787.0,121516946.0,Savannah,12260,H1,181,01688000, ,2254,312,A,13181,030601040606,Coody Creek-Broad River,+33.7921507,-082.4482992,06, ,G4020,Lincoln,Lincoln County,13,Broad,Ogeechee-Savannah,10084829.1954,19417.4989362
909234534.0,59980940.0,Savannah, ,H1,105,00347828, ,2254,1822,A,13105,030601040606,Coody Creek-Broad River,+34.1164548,-082.8418338,06, ,G4020,Elbert,Elbert County,13,Broad,Ogeechee-Savannah,84711869.835,50818.5376279
1215973896.0,11924769.0,Savannah, ,H1,317,00351265, ,2254,2874,A,13317,030601040606,Coody Creek-Broad River,+33.7790312,-082.7479211,06, ,G4020,Wilkes,Wilkes County,13,Broad,Ogeechee-Savannah,9548999.50439,13652.7456876
1177746760.0,21226293.0,Savannah,24940,H1,047,01248003,273,2255,645,A,45047,030601070107,Rocky Creek-Cuffytown Creek,+34.1557959,-082.1278759,06, ,G4020,Greenwood,Greenwood County,45,Stevens,Ogeechee-Savannah,3172980.4447,16201.6049928
930141784.0,89983085.0,Savannah, ,H1,065,01248012, ,2255,2768,A,45065,030601070107,Rocky Creek-Cuffytown Creek,+33.8976052,-082.3161920,06, ,G4020,McCormick,McCormick County,45,Stevens,Ogeechee-Savannah,65724266.3111,43809.5764953
1092190453.0,32938535.0,Coosa-Tallapoosa,12060,H1,057,01685718,122,2256,2688,A,13057,031501040604,Canton Creek,+34.2443166,-084.4750574,06, ,G4020,Cherokee,Cherokee County,13,Etowah,Alabama,53733681.293,40610.7505304
1017306098.0,94561948.0,Altamaha,23580,H1,139,01686953,122,2257,900,A,13139,030701010105,Lower Walnut Creek,+34.3175876,-083.8184973,06, ,G4020,Hall,Hall County,13,Upper Oconee,Altamaha-St. Marys,8603846.13204,20687.1314795
879716380.0,8906549.0,Altamaha,27600,H1,157,00349570,122,2257,2858,A,13157,030701010105,Lower Walnut Creek,+34.1308883,-083.5625382,06, ,G4020,Jackson,Jackson County,13,Upper Oconee,Altamaha-St. Marys,69458791.1441,39217.1375925
2846196019.0,337556694.0,Santee,16700,H1,015,01247985, ,2258,566,A,45015,030501110109,Lake Marion-Santee River,+33.2077000,-079.9536554,06, ,G4020,Berkeley,Berkeley County,45,Lake Marion,Edisto-Santee,78543787.6013,47173.8608982
1722537600.0,44054050.0,Santee,44940,H1,085,01244717, ,2258,1626,A,45085,030501110109,Lake Marion-Santee River,+33.9162531,-080.3822876,06, ,G4020,Sumter,Sumter County,45,Lake Marion,Edisto-Santee,126596398.501,57702.0895576
2864676300.0,56530748.0,Santee,36700,H1,075,01248014,192,2258,1631,A,45075,030501110109,Lake Marion-Santee River,+33.4361350,-080.8029131,06, ,G4020,Orangeburg,Orangeburg County,45,Lake Marion,Edisto-Santee,151124081.75,111615.950774
1571964065.0,229760810.0,Santee, ,H1,027,01247990, ,2258,2419,A,45027,030501110109,Lake Marion-Santee River,+33.6646821,-080.2178886,06, ,G4020,Clarendon,Clarendon County,45,Lake Marion,Edisto-Santee,258108438.905,159539.904921
1961014004.0,37838398.0,Santee,17900,H1,079,01249299,192,2258,2797,A,45079,030501110109,Lake Marion-Santee River,+34.0290952,-080.8980371,06, ,G4020,Richland,Richland County,45,Lake Marion,Edisto-Santee,2856.69046167,298.155740718
987179168.0,29350862.0,Santee,17900,H1,017,01247986,192,2258,3029,A,45017,030501110109,Lake Marion-Santee River,+33.6747804,-080.7803468,06, ,G4020,Calhoun,Calhoun County,45,Lake Marion,Edisto-Santee,54021388.5256,79464.9951248
2419464743.0,7469568.0,Lower Pee Dee, ,H1,089,01248018, ,2259,418,A,45089,030402050710,Stony Run Branch-Black River,+33.6264629,-079.7164752,06, ,G4020,Williamsburg,Williamsburg County,45,Black,Pee Dee,147547510.016,100574.458324
1092190453.0,32938535.0,Apalachicola,12060,H1,057,01685718,122,2260,2688,A,13057,031300011001,Headwaters Big Creek,+34.2443166,-084.4750574,06, ,G4020,Cherokee,Cherokee County,13,Upper Chattahoochee,Apalachicola,4244177.66691,9901.28279383
580297280.0,59743068.0,Apalachicola,12060,H1,117,01673358,122,2260,3023,A,13117,031300011001,Headwaters Big Creek,+34.2251430,-084.1274353,06, ,G4020,Forsyth,Forsyth County,13,Upper Chattahoochee,Apalachicola,87500985.6153,40331.4750635
909234534.0,59980940.0,Savannah, ,H1,105,00347828, ,2261,1822,A,13105,030601040605,Wahachee Creek-Broad River,+34.1164548,-082.8418338,06, ,G4020,Elbert,Elbert County,13,Broad,Ogeechee-Savannah,65913494.4782,48608.9171562
1215973896.0,11924769.0,Savannah, ,H1,317,00351265, ,2261,2874,A,13317,030601040605,Wahachee Creek-Broad River,+33.7790312,-082.7479211,06, ,G4020,Wilkes,Wilkes County,13,Broad,Ogeechee-Savannah,51818756.8445,44016.3615077
2774109824.0,24619610.0,Edisto-South Carolina Coastal,12260,H1,003,01247979, ,2262,962,A,45003,030502030102,Lightwood Knot Creek,+33.5500134,-081.6329830,06, ,G4020,Aiken,Aiken County,45,North Fork Edisto,Edisto-Santee,124.890205273,53.4743352584
1810575721.0,151931453.0,Edisto-South Carolina Coastal,17900,H1,063,01244251,192,2262,1023,A,45063,030502030102,Lightwood Knot Creek,+33.8925892,-081.2728309,06, ,G4020,Lexington,Lexington County,45,North Fork Edisto,Edisto-Santee,94520723.9925,55494.3837147
1810575721.0,151931453.0,Edisto-South Carolina Coastal,17900,H1,063,01244251,192,2263,1023,A,45063,030502030104,Upper Black Creek-North Fork Edisto River,+33.8925892,-081.2728309,06, ,G4020,Lexington,Lexington County,45,North Fork Edisto,Edisto-Santee,90176171.2812,49252.2836753
1177746760.0,21226293.0,Savannah,24940,H1,047,01248003,273,2264,645,A,45047,030601070103,Lower Hard Labor Creek,+34.1557959,-082.1278759,06, ,G4020,Greenwood,Greenwood County,45,Stevens,Ogeechee-Savannah,23777410.7944,28216.2216575
930141784.0,89983085.0,Savannah, ,H1,065,01248012, ,2264,2768,A,45065,030601070103,Lower Hard Labor Creek,+33.8976052,-082.3161920,06, ,G4020,McCormick,McCormick County,45,Stevens,Ogeechee-Savannah,45999933.9889,36499.4078558
1722537600.0,44054050.0,Lower Pee Dee,44940,H1,085,01244717, ,2265,1626,A,45085,030402050402,Upper Sammy Swamp,+33.9162531,-080.3822876,06, ,G4020,Sumter,Sumter County,45,Black,Pee Dee,41350255.8009,32914.8877427
1571964065.0,229760810.0,Lower Pee Dee, ,H1,027,01247990, ,2265,2419,A,45027,030402050402,Upper Sammy Swamp,+33.6646821,-080.2178886,06, ,G4020,Clarendon,Clarendon County,45,Black,Pee Dee,479191.255463,3887.81470884
1172690624.0,23419265.0,Santee,17900,H1,081,01248016,192,2266,298,A,45081,030501091001,Upper Clouds Creek,+34.0052784,-081.7279033,06, ,G4020,Saluda,Saluda County,45,Saluda,Edisto-Santee,119924622.68,50616.9967452
2774109824.0,24619610.0,Santee,12260,H1,003,01247979, ,2266,962,A,45003,030501091001,Upper Clouds Creek,+33.5500134,-081.6329830,06, ,G4020,Aiken,Aiken County,45,Saluda,Edisto-Santee,3695932.00966,12022.9246628
415349721.0,6642220.0,Altamaha,12060,H1,013,00356976,122,2267,457,A,13013,030701010201,Upper Mulberry River,+33.9920094,-083.7123025,06, ,G4020,Barrow,Barrow County,13,Upper Oconee,Altamaha-St. Marys,982363.496963,6290.12057841
1017306098.0,94561948.0,Altamaha,23580,H1,139,01686953,122,2267,900,A,13139,030701010201,Upper Mulberry River,+34.3175876,-083.8184973,06, ,G4020,Hall,Hall County,13,Upper Oconee,Altamaha-St. Marys,89009519.8904,42602.0102589
1114908667.0,16358522.0,Altamaha,12060,H1,135,01688166,122,2267,1509,A,13135,030701010201,Upper Mulberry River,+33.9591477,-084.0230847,06, ,G4020,Gwinnett,Gwinnett County,13,Upper Oconee,Altamaha-St. Marys,15136044.3362,24368.4575925
879716380.0,8906549.0,Altamaha,27600,H1,157,00349570,122,2267,2858,A,13157,030701010201,Upper Mulberry River,+34.1308883,-083.5625382,06, ,G4020,Jackson,Jackson County,13,Upper Oconee,Altamaha-St. Marys,4662869.66072,11257.1222189
1722537600.0,44054050.0,Lower Pee Dee,44940,H1,085,01244717, ,2268,1626,A,45085,030402050403,Lower Sammy Swamp,+33.9162531,-080.3822876,06, ,G4020,Sumter,Sumter County,45,Black,Pee Dee,13122029.385,30664.9800421
1571964065.0,229760810.0,Lower Pee Dee, ,H1,027,01247990, ,2268,2419,A,45027,030402050403,Lower Sammy Swamp,+33.6646821,-080.2178886,06, ,G4020,Clarendon,Clarendon County,45,Black,Pee Dee,135380078.187,71219.8617596
879716380.0,8906549.0,Altamaha,27600,H1,157,00349570,122,2269,2858,A,13157,030701010405,Curry Creek,+34.1308883,-083.5625382,06, ,G4020,Jackson,Jackson County,13,Upper Oconee,Altamaha-St. Marys,94023495.2344,48979.2147455
1571964065.0,229760810.0,Lower Pee Dee, ,H1,027,01247990, ,2270,2419,A,45027,030402050407,Lower Pocotaligo River,+33.6646821,-080.2178886,06, ,G4020,Clarendon,Clarendon County,45,Black,Pee Dee,153028150.273,88043.0516462
2107094125.0,572624603.0,Lower Pee Dee,23860,H1,043,01248002,396,2271,3085,A,45043,030402050907,Peters Creek,+33.4175309,-079.2963325,06, ,G4020,Georgetown,Georgetown County,45,Black,Pee Dee,119121501.93,60532.6499777
2936847582.0,313594600.0,Lower Pee Dee,34820,H1,051,01248005,396,2272,2212,A,45051,030402080310,Atlantic Ocean,+33.9092694,-078.9766749,06, ,G4020,Horry,Horry County,45,Coastal Carolina,Pee Dee,9147583.52855,16206.1874735
2107094125.0,572624603.0,Lower Pee Dee,23860,H1,043,01248002,396,2272,3085,A,45043,030402080310,Atlantic Ocean,+33.4175309,-079.2963325,06, ,G4020,Georgetown,Georgetown County,45,Coastal Carolina,Pee Dee,31524762.2431,30191.4596753
2419464743.0,7469568.0,Lower Pee Dee, ,H1,089,01248018, ,2273,418,A,45089,030402050704,Duke Lake-Black River,+33.6264629,-079.7164752,06, ,G4020,Williamsburg,Williamsburg County,45,Black,Pee Dee,55537753.8516,35400.8107309
1092190453.0,32938535.0,Coosa-Tallapoosa,12060,H1,057,01685718,122,2274,2688,A,13057,031501040605,Jug Creek-Etowah River,+34.2443166,-084.4750574,06, ,G4020,Cherokee,Cherokee County,13,Etowah,Alabama,38386599.9883,30751.0281144
909234534.0,59980940.0,Savannah, ,H1,105,00347828, ,2275,1822,A,13105,030601040603,Falling Creek,+34.1164548,-082.8418338,06, ,G4020,Elbert,Elbert County,13,Broad,Ogeechee-Savannah,117112649.656,52239.674126
1172690624.0,23419265.0,Savannah,17900,H1,081,01248016,192,2276,298,A,45081,030601070202,Little Stevens Creek,+34.0052784,-081.7279033,06, ,G4020,Saluda,Saluda County,45,Stevens,Ogeechee-Savannah,49851823.0653,47817.1631969
1296025451.0,16321055.0,Savannah,12260,H1,037,01247999, ,2276,1983,A,45037,030601070202,Little Stevens Creek,+33.7764976,-081.9682452,06, ,G4020,Edgefield,Edgefield County,45,Stevens,Ogeechee-Savannah,65157473.0056,42198.7956078
2419464743.0,7469568.0,Lower Pee Dee, ,H1,089,01248018, ,2277,418,A,45089,030402050604,Broad Branch-Black River,+33.6264629,-079.7164752,06, ,G4020,Williamsburg,Williamsburg County,45,Black,Pee Dee,24194086.9705,28859.1984959
1571964065.0,229760810.0,Lower Pee Dee, ,H1,027,01247990, ,2277,2419,A,45027,030402050604,Broad Branch-Black River,+33.6646821,-080.2178886,06, ,G4020,Clarendon,Clarendon County,45,Black,Pee Dee,63915926.6347,43395.6540189
1810575721.0,151931453.0,Santee,17900,H1,063,01244251,192,2278,1023,A,45063,030501100102,Upper Congaree Creek,+33.8925892,-081.2728309,06, ,G4020,Lexington,Lexington County,45,Congaree,Edisto-Santee,95563132.8516,51129.9667837
1017306098.0,94561948.0,Apalachicola,23580,H1,139,01686953,122,2279,900,A,13139,031300010804,Middle Lake Sidney Lanier,+34.3175876,-083.8184973,06, ,G4020,Hall,Hall County,13,Upper Chattahoochee,Apalachicola,59134694.1443,37870.1139802
580297280.0,59743068.0,Apalachicola,12060,H1,117,01673358,122,2279,3023,A,13117,031300010804,Middle Lake Sidney Lanier,+34.2251430,-084.1274353,06, ,G4020,Forsyth,Forsyth County,13,Upper Chattahoochee,Apalachicola,8184069.96566,20092.7030312
1961014004.0,37838398.0,Santee,17900,H1,079,01249299,192,2280,2797,A,45079,030501100310,Lower Congaree River,+34.0290952,-080.8980371,06, ,G4020,Richland,Richland County,45,Congaree,Edisto-Santee,111536141.375,85805.7413364
987179168.0,29350862.0,Santee,17900,H1,017,01247986,192,2280,3029,A,45017,030501100310,Lower Congaree River,+33.6747804,-080.7803468,06, ,G4020,Calhoun,Calhoun County,45,Congaree,Edisto-Santee,62411389.7428,86887.9424053
1172690624.0,23419265.0,Santee,17900,H1,081,01248016,192,2281,298,A,45081,030501091101,Mine Creek,+34.0052784,-081.7279033,06, ,G4020,Saluda,Saluda County,45,Saluda,Edisto-Santee,115966289.499,54891.4837263
1296025451.0,16321055.0,Santee,12260,H1,037,01247999, ,2281,1983,A,45037,030501091101,Mine Creek,+33.7764976,-081.9682452,06, ,G4020,Edgefield,Edgefield County,45,Saluda,Edisto-Santee,1135578.2521,7522.16283872
2419464743.0,7469568.0,Lower Pee Dee, ,H1,089,01248018, ,2282,418,A,45089,030402050708,Boggy Swamp-Black River,+33.6264629,-079.7164752,06, ,G4020,Williamsburg,Williamsburg County,45,Black,Pee Dee,73897573.2969,43679.0787
1810575721.0,151931453.0,Santee,17900,H1,063,01244251,192,2283,1023,A,45063,030501100103,First Creek,+33.8925892,-081.2728309,06, ,G4020,Lexington,Lexington County,45,Congaree,Edisto-Santee,89773486.8438,44308.329659
1177746760.0,21226293.0,Savannah,24940,H1,047,01248003,273,2284,645,A,45047,030601070106,Lower Cuffytown Creek,+34.1557959,-082.1278759,06, ,G4020,Greenwood,Greenwood County,45,Stevens,Ogeechee-Savannah,39284725.1612,38976.959366
1296025451.0,16321055.0,Savannah,12260,H1,037,01247999, ,2284,1983,A,45037,030601070106,Lower Cuffytown Creek,+33.7764976,-081.9682452,06, ,G4020,Edgefield,Edgefield County,45,Stevens,Ogeechee-Savannah,6333377.51841,12970.3554955
930141784.0,89983085.0,Savannah, ,H1,065,01248012, ,2284,2768,A,45065,030601070106,Lower Cuffytown Creek,+33.8976052,-082.3161920,06, ,G4020,McCormick,McCormick County,45,Stevens,Ogeechee-Savannah,70053251.7007,44072.8984271
1172690624.0,23419265.0,Savannah,17900,H1,081,01248016,192,2285,298,A,45081,030601070204,Mountain Creek-Turkey Creek,+34.0052784,-081.7279033,06, ,G4020,Saluda,Saluda County,45,Stevens,Ogeechee-Savannah,5785491.90988,14293.4590299
1177746760.0,21226293.0,Savannah,24940,H1,047,01248003,273,2285,645,A,45047,030601070204,Mountain Creek-Turkey Creek,+34.1557959,-082.1278759,06, ,G4020,Greenwood,Greenwood County,45,Stevens,Ogeechee-Savannah,33847505.89,28411.678722
1296025451.0,16321055.0,Savannah,12260,H1,037,01247999, ,2285,1983,A,45037,030601070204,Mountain Creek-Turkey Creek,+33.7764976,-081.9682452,06, ,G4020,Edgefield,Edgefield County,45,Stevens,Ogeechee-Savannah,27963717.9395,26017.6565998
930141784.0,89983085.0,Savannah, ,H1,065,01248012, ,2285,2768,A,45065,030601070204,Mountain Creek-Turkey Creek,+33.8976052,-082.3161920,06, ,G4020,McCormick,McCormick County,45,Stevens,Ogeechee-Savannah,319737.823329,4137.99987954
2419464743.0,7469568.0,Lower Pee Dee, ,H1,089,01248018, ,2286,418,A,45089,030402050801,Cedar Swamp,+33.6264629,-079.7164752,06, ,G4020,Williamsburg,Williamsburg County,45,Black,Pee Dee,89144184.2031,47316.138291
1270343696.0,53120004.0,Savannah,24940,H1,001,01245666,273,2287,2206,A,45001,030601030609,Lower Long Cane Creek,+34.2138089,-082.4604603,06, ,G4020,Abbeville,Abbeville County,45,Upper Savannah,Ogeechee-Savannah,21358775.0135,22874.5036965
930141784.0,89983085.0,Savannah, ,H1,065,01248012, ,2287,2768,A,45065,030601030609,Lower Long Cane Creek,+33.8976052,-082.3161920,06, ,G4020,McCormick,McCormick County,45,Upper Savannah,Ogeechee-Savannah,11936401.9008,17112.2035534
1270343696.0,53120004.0,Savannah,24940,H1,001,01245666,273,2288,2206,A,45001,030601030509,Sawney Creek,+34.2138089,-082.4604603,06, ,G4020,Abbeville,Abbeville County,45,Upper Savannah,Ogeechee-Savannah,4042577.37911,9878.70101482
